Time	r1:	r2:	r3:	r4:	r5:	r6:	r7:	r8:	r9:
0	0.0500995605842227	0.00791245888333431	-0.00109627095274895	0.00221776874758751	-0.00784762076383292	0.0075817538915217	-0.00889948075570905	-0.00431206045028633	0.000150838302325295
0.166666666666667	0.0526301607936943	0.00877367092042657	0.000171167561167263	0.00617873654850491	-0.00490000867878337	0.00785818322772389	-0.00766525179303878	-0.00394785416529489	-0.000198990098059624
0.333333333333333	0.0549854670442584	0.00959523694029176	0.00139211375573703	0.00993131455079673	-0.00206253928289236	0.00815336507592518	-0.00647056819152621	-0.00357111514558269	-0.000515160652403819
0.5	0.0571696986409268	0.0103778267805998	0.00256721337084435	0.0134802041326298	0.000666793280606244	0.00846641429889537	-0.0053147829883155	-0.00318248369370077	-0.000798589229249221
0.666666666666667	0.0591870748887111	0.0111221102790206	0.00369711214637324	0.0168301066721708	0.00328999486847855	0.00879644575940427	-0.00419724922055078	-0.00278260011220017	-0.00105019169713776
0.833333333333333	0.0610418150926233	0.0118287572732242	0.00478245582220769	0.0199857235475865	0.00580907133749068	0.00914257432022168	-0.00311731992537622	-0.00237210470363192	-0.00127088392461136
1	0.0627381385576749	0.0124984376008803	0.0058238901382317	0.0229517561370438	0.00822602854440878	0.00950391484411741	-0.00207434813993595	-0.00195163777054707	-0.00146158178021195
1.16666666666667	0.0642802645888779	0.013131821099659	0.00682206083432928	0.0257329058187093	0.010542872345999	0.00987958219386128	-0.00106768690137413	-0.00152183961549666	-0.00162320113248147
1.33333333333333	0.0656724124912441	0.0137295776072302	0.00777761365038443	0.0283338739707499	0.0127616085990273	0.0102686912322231	-9.66892468349121e-05	-0.00108335054103173	-0.00175665784996184
1.5	0.0669188015697851	0.0142923769612638	0.00869119432628115	0.0307593619713324	0.0148842431602601	0.0106703568219726	0.000839291786537567	-0.000636810849703311	-0.00186286780119499
1.66666666666667	0.0680236511295128	0.0148208889994298	0.00956344860190344	0.0330140711986234	0.0169127818864632	0.0110836938258797	0.00174090316159915	-0.000182860844062455	-0.00194274685472285
1.83333333333333	0.0689911804754388	0.0153157835593979	0.0103950222171353	0.0351027030307898	0.018849230634403	0.0115078171067142	0.00260879184120569	0.000277859173339803	-0.00199721087908735
2	0.0698256089125751	0.0157777304788383	0.0111865609118608	0.0370299588459984	0.0206955952608454	0.0119418415272458	0.00344360478821304	0.000744708899952422	-0.00202717574283041
2.16666666666667	0.0705311557459333	0.0162073995954208	0.0119387104259638	0.0388005400224159	0.0224538816225567	0.0123848819502445	0.00424598896547705	0.00121704803322436	-0.00203355731449398
2.33333333333333	0.0711120402805253	0.0166054607468153	0.0126521164993284	0.040419147938209	0.0241260955763029	0.0128360532384798	0.00501659133585356	0.00169423627060458	-0.00201727146261996
2.5	0.0715724818213628	0.0169725837706917	0.0133274248718386	0.0418904839715447	0.0257142429788503	0.0132944702547218	0.00575605886219845	0.00217563330954205	-0.00197923405575031
2.66666666666667	0.0719166996734577	0.0173094385047201	0.0139652812833784	0.0432192495005896	0.0272203296869648	0.0137592478617402	0.00646503850736754	0.00266059884748571	-0.00192036096242694
2.83333333333333	0.0721489131418215	0.0176166947865702	0.0145663314738317	0.0444101459035104	0.0286463615574126	0.0142295009223048	0.00714417723421669	0.00314849258188454	-0.00184156805119177
3	0.0722733415314663	0.0178950224539121	0.0151312211830827	0.0454678745584741	0.02999434444696	0.0147043442991855	0.00779412200560177	0.00363867421018748	-0.00174377119058676
3.16666666666667	0.0722942041474036	0.0181450913444156	0.0156605961510152	0.0463971368436473	0.0312662842123728	0.0151828928551519	0.00841551978437861	0.00413050342984351	-0.00162788624915381
3.33333333333333	0.0722157202946453	0.0183675712957507	0.0161551021175134	0.0472026341371968	0.0324641867104174	0.015664261452974	0.00900901753340306	0.00462333993830158	-0.00149482909543486
3.5	0.0720421092782032	0.0185631321455873	0.0166153848224611	0.0478890678172895	0.0335900577978598	0.0161475649554215	0.00957526221553099	0.00511654343301064	-0.00134551559797184
3.66666666666667	0.071777590403089	0.0187324437315953	0.0170420900057424	0.0484611392620919	0.0346459033314662	0.0166319182252643	0.0101149007936182	0.00560947361141967	-0.00118086162530668
3.83333333333333	0.0714263829743145	0.0188761758914447	0.0174358634072414	0.0489235498497711	0.0356337291680026	0.0171164361252721	0.0106285802305206	0.00610149017097762	-0.00100178304598131
4	0.0709927062968915	0.0189949984628054	0.0177973507668419	0.0492810009584936	0.0365555411642353	0.0176002335182148	0.0111169474890941	0.00659195280913345	-0.000809195728537652
4.16666666666667	0.0704807796758317	0.0190895812833473	0.018127197824428	0.0495381939664263	0.0374133451769302	0.0180824252668621	0.0115806495321944	0.00708022122333612	-0.00060401554151764
4.33333333333333	0.069894822416147	0.0191605941907403	0.0184260503198838	0.049699830251736	0.0382091470628537	0.018562126233984	0.0120203333226774	0.00756565511103459	-0.000387158353463203
4.5	0.0692390538228491	0.0192087070226544	0.0186945539930932	0.0497706111925894	0.0389449526787717	0.0190384512823501	0.012436645823399	0.00804761416967782	-0.000159540032916267
4.66666666666667	0.0685176932009498	0.0192345896167594	0.0189333545839401	0.0497552381671533	0.0396227678814503	0.0195105152747303	0.0128302339972151	0.00852545809671476	7.79235515812346e-05
4.83333333333333	0.0677349598554608	0.0192389118107253	0.0191430978323087	0.0496584125535944	0.0402445985276559	0.0199774330738944	0.0132017448069814	0.00899854658959439	0.000324316531487375
5	0.0668950730913939	0.0192223434422221	0.0193244294780829	0.0494848357300796	0.0408124504741543	0.0204383195426122	0.0135518252155538	0.00946623934576566	0.000578723038260226
5.16666666666667	0.066002252213761	0.0191855543489197	0.0194779952611467	0.0492392090747757	0.0413283295777119	0.0208922895436536	0.0138811221857882	0.00992789606267752	0.000840227203357856
5.33333333333333	0.0650607165275737	0.0191292143684879	0.0196044409213841	0.0489262339658493	0.0417942416950946	0.0213384579397883	0.0141902826805405	0.0103828764377789	0.00110791315823834
5.5	0.0640746853378438	0.0190539933385967	0.0197044121986792	0.0485506117814672	0.0422121926830687	0.0217759395937861	0.0144799536626664	0.0108305401685189	0.00138086503435974
5.66666666666667	0.0630483779495832	0.0189605610969161	0.0197785548329159	0.0481170438997963	0.0425841883984002	0.0222038493684168	0.0147507820950219	0.0112702469523463	0.00165816696318014
5.83333333333333	0.0619860136678035	0.0188495874811159	0.0198275145639782	0.0476302316990033	0.0429122346978553	0.0226213021264503	0.0150034149404628	0.0117013564867102	0.00193890307615761
6	0.0608918117975167	0.0187217423288661	0.0198519371317501	0.047094876557255	0.0431983374382001	0.0230274127306564	0.0152384991618448	0.0121232284690594	0.00222215750475021
6.16666666666667	0.0597699916437343	0.0185776954778366	0.0198524682761157	0.0465156798527181	0.0434445024762007	0.0234212960438048	0.015456681722024	0.0125352225968431	0.00250701438041601
6.33333333333333	0.0586247725114683	0.0184181167656973	0.0198297537369589	0.0458973429635594	0.0436527356686232	0.0238020669286654	0.0156586095838561	0.01293669856751	0.00279255783461309
6.5	0.0574603737057303	0.0182436760301182	0.0197844392541637	0.0452445672679457	0.0438250428722338	0.024168840248008	0.015844929710197	0.0133270160785092	0.00307787199879952
6.66666666666667	0.0562810145315323	0.0180550431087691	0.0197171705676142	0.0445620541440438	0.0439634299437987	0.0245207308646023	0.0160162890639026	0.0137055348272897	0.00336204100443337
6.83333333333333	0.0550909142938858	0.0178528878393201	0.0196285934171943	0.0438545049700204	0.0440699027400838	0.0248568536412183	0.0161733346078286	0.0140716145113003	0.00364414898297271
7	0.0538942922978028	0.017637880059441	0.019519353542788	0.0431266211240423	0.0441464671178554	0.0251763234406256	0.016316713304831	0.0144246148279901	0.00392328006587561
7.16666666666667	0.0526953678482949	0.0174106896068017	0.0193900966842794	0.0423831039842762	0.0441951289338795	0.0254782551255942	0.0164470721177656	0.0147638954748081	0.00419851838460015
7.33333333333333	0.051498360250374	0.0171719863190723	0.0192414685815524	0.041628654928889	0.0442178940449224	0.0257617635588938	0.0165650580094882	0.0150888161492031	0.00446894807060438
7.5	0.0503074888090518	0.0169224400339225	0.0190741149744911	0.0408679753360475	0.0442167683077501	0.0260259636032942	0.0166713179428547	0.0153987365486241	0.00473365325534639
7.66666666666667	0.0491269728293401	0.0166627205890224	0.0188886816029795	0.0401057665839183	0.0441937575791287	0.0262699701215653	0.0167664988807209	0.0156930163705202	0.00499171807028425
7.83333333333333	0.0479610316162507	0.0163934978220418	0.0186858142069014	0.0393467300506683	0.0441508677158244	0.0264928979764768	0.0168512477859428	0.0159710153123402	0.00524222664687602
8	0.0468138844747953	0.0161154415706507	0.0184661585261411	0.0385955671144642	0.0440901045746032	0.0266938620307985	0.0169262116213761	0.0162320930715331	0.00548426311657978
8.16666666666667	0.0456897507099858	0.0158292216725191	0.0182303603005824	0.0378569791534729	0.0440134740122314	0.0268719771473003	0.0169920373498767	0.0164756093455479	0.0057169116108536
8.33333333333333	0.0445928496268338	0.0155355079653167	0.0179790652701093	0.037135667545861	0.0439229818854751	0.027026358188752	0.0170493719343005	0.0167009238318335	0.00593925626115554
8.5	0.0435266015517528	0.0152349315960539	0.0177129280218628	0.0364354640913581	0.0438203525209127	0.0271563923119127	0.0170987742785663	0.0169075725873448	0.00615058394477815
8.66666666666667	0.0424912308967625	0.014927968949102	0.0174326385320116	0.0357567222759452	0.0437061841243721	0.0272625558494988	0.0171404510508453	0.0170957971070596	0.00635099252235176
8.83333333333333	0.0414861630952841	0.0146150577181728	0.0171388956239812	0.0350989260071656	0.0435807933714936	0.0273455974282161	0.0171745208603716	0.0172660152454618	0.00654078260034119
9	0.040510823580739	0.0142966355969779	0.0168323981211973	0.0344615591925631	0.0434444969379176	0.0274062656747703	0.0172011023163794	0.0174186448570351	0.00672025478521126
9.16666666666667	0.0395646377865485	0.013973140279229	0.0165138448470853	0.0338441057396813	0.0432976114992842	0.0274453092158673	0.0172203140281028	0.0175541037962634	0.00688970968342677
9.33333333333333	0.0386470311461339	0.0136450094586377	0.0161839346250709	0.0332460495560637	0.0431404537312338	0.0274634766782127	0.0172322746047761	0.0176728099176304	0.00704944790145254
9.5	0.0377574290929164	0.0133126808289158	0.0158433662785797	0.032666874549254	0.0429733403094067	0.0274615166885123	0.0172371026556333	0.0177751810756198	0.00719977004575338
9.66666666666667	0.0368952570603174	0.012976592083775	0.0154928386310373	0.0321060646267957	0.042796587909443	0.0274401778734719	0.0172349167899087	0.0178616351247156	0.0073409767227941
9.83333333333333	0.0360599404817582	0.0126371809169269	0.0151330505058692	0.0315631036962324	0.0426105132069832	0.0274002088597972	0.0172258356168363	0.0179325899194015	0.0074733685390395
10	0.03525090479066	0.0122948850220833	0.0147647007265011	0.0310374756651078	0.0424154328776675	0.027342358274194	0.0172099777456505	0.0179884633141612	0.00759724610095441
10.1666666666667	0.0344675754204442	0.0119501420929557	0.0143884881163585	0.0305286644409654	0.0422116635971362	0.027267374743368	0.0171874617855852	0.0180296731634785	0.00771291001500363
10.3333333333333	0.0337093778045321	0.011603389823256	0.0140051114988669	0.0300361539313489	0.0419995220410295	0.027176006894025	0.0171584063458748	0.0180566373218373	0.00782066088765197
10.5	0.0329757373763449	0.0112550659066957	0.0136152696974521	0.0295594280438018	0.0417793248849877	0.0270690033528708	0.0171229300357532	0.0180697736437212	0.00792079932536425
10.6666666666667	0.0322660795693041	0.0109056080369866	0.0132196615355396	0.0290979706858678	0.0415513888046512	0.0269471127466111	0.0170811514644548	0.0180694999836142	0.00801362593460527
10.8333333333333	0.0315798298168308	0.0105554539078403	0.0128189858365549	0.0286512657650904	0.0413160304756601	0.0268110837019517	0.0170331892412137	0.018056234196	0.00809944132183984
11	0.0309164135523464	0.0102050412129685	0.0124139414239237	0.0282187971890132	0.0410735665736548	0.0266616648455983	0.016979161975264	0.0180303941353623	0.00817854609353279
11.1666666666667	0.0302752562092721	0.00985480764608301	0.0120052271210716	0.0278000488651799	0.0408243137742755	0.0264996048042567	0.0169191882758399	0.0179923976561849	0.00825124085614892
11.3333333333333	0.0296557832210293	0.00950519090089539	0.011593541751424	0.027394504701134	0.0405685887531626	0.0263256522046326	0.0168533867521755	0.0179426626129517	0.00831782621615304
11.5	0.0290574200210393	0.00915662867111736	0.0111795841384067	0.0270016486044191	0.0403067081859563	0.0261405556734318	0.0167818760135051	0.0178816068601464	0.00837860278000996
11.6666666666667	0.0284795920427234	0.0088095586504606	0.0107640531054452	0.0266209644825789	0.0400389887482969	0.0259450638373601	0.0167047746690628	0.0178096482522528	0.00843387115418449
11.8333333333333	0.0279217247195029	0.00846441853263681	0.010347647475965	0.0262519362431569	0.0397657471158246	0.0257399253231231	0.0166222013280827	0.0177272046437546	0.00848393194514145
12	0.027383243484799	0.00812164601135765	0.00993106607339186	0.0258940477936968	0.0394872999641798	0.0255258887574268	0.016534274599799	0.0176346938891358	0.00852908575934564
12.1666666666667	0.0268635737720331	0.00778167878033482	0.00951500772115125	0.0255467830417421	0.0392039639690028	0.0253037027669767	0.0164411130934458	0.01753253384288	0.00856963320326188
12.3333333333333	0.0263621410146265	0.00744495453328001	0.00910017124266879	0.0252096258948364	0.0389160558059337	0.0250741159784788	0.0163428354182574	0.017421142359471	0.00860587488335498
12.5	0.0258783706460005	0.0071119109639049	0.00868725546137006	0.0248820602605234	0.038623892150613	0.0248378770186387	0.0162395601834679	0.0173009372933926	0.00863811140608974
12.6666666666667	0.0254116880995763	0.00678298576592117	0.00827695920068065	0.0245635700463466	0.0383277896786808	0.0245957345141621	0.0161314059983114	0.0171723364991287	0.00866664337793099
12.8333333333333	0.0249615188087753	0.00645861663304051	0.00786998128402615	0.0242536391598496	0.0380280650657774	0.0243484370917549	0.0160184914720222	0.0170357578311629	0.00869177140534353
13	0.0245272882070188	0.0061392412589746	0.00746702053483213	0.0239517515085761	0.0377250349875432	0.0240967333781229	0.0159009352138343	0.0168916191439791	0.00871379609479217
13.1666666666667	0.0241084217277281	0.00582529733743514	0.0070687757765242	0.0236573910000695	0.0374190161196184	0.0238413719999717	0.015778855832982	0.0167403382920611	0.00873301805274173
13.3333333333333	0.0237043448043245	0.0055172225621338	0.00667594583252792	0.0233700415418737	0.0371103251376433	0.0235831015840071	0.0156523719386994	0.0165823331298926	0.00874973788565701
13.5	0.0233144828702292	0.00521545462678227	0.0062892295262689	0.023089187041532	0.0367992787172582	0.0233226707569349	0.0155216021402206	0.0164180215119574	0.00876425620000283
13.6666666666667	0.0229382613588636	0.00492043122509223	0.00590932568117271	0.0228143114065882	0.0364861935341033	0.0230608281454608	0.0153866650467799	0.0162478212927394	0.008776873602244
13.8333333333333	0.0225751057036491	0.00463259005077538	0.00553693312066495	0.0225448985445858	0.036171386263819	0.0227983223762906	0.0152476792676113	0.0160721503267222	0.00878789069884533
14	0.0222244413380067	0.00435236879754339	0.0051727506681712	0.0222804323630684	0.0358551735820454	0.02253590207613	0.0151047634119491	0.0158914264683897	0.00879760809627162
14.1666666666667	0.021885693695358	0.00408020515910795	0.00481747714711704	0.0220203967695797	0.035537872164423	0.0222743158716849	0.0149580360890275	0.0157060675722257	0.0088063264009877
14.3333333333333	0.0215582882091242	0.00381653682918075	0.00447181138092807	0.0217642756716632	0.0352197986865919	0.0220143123896609	0.0148076159080804	0.0155164914927139	0.00881434621945837
14.5	0.0212416503127265	0.00356180150147346	0.00413645219302986	0.0215115529768625	0.0349012698241925	0.0217566402567638	0.0146536214783423	0.0153231160843381	0.00882196815814845
14.6666666666667	0.0209352054395863	0.00331643686969778	0.00381209840684801	0.0212617125927212	0.034582602252865	0.0215020480996994	0.0144961714090471	0.0151263592015822	0.00882949282352274
14.8333333333333	0.0206383790231249	0.0030808806275654	0.0034994488458081	0.021014238426783	0.0342641126482497	0.0212512845451735	0.0143353843094291	0.0149266386989299	0.00883722082204606
15	0.0203505964967636	0.00285557046878798	0.00319920233333572	0.0207686143865913	0.033946117685987	0.0210050982198917	0.0141713787887224	0.0147243724308649	0.00884545276018321
15.1666666666667	0.0200712832939237	0.00264094408707723	0.00291205769285645	0.0205243243796899	0.033628934041717	0.0207642377505599	0.0140042734561612	0.0145199782518711	0.00885448924439902
15.3333333333333	0.0197998648480265	0.00243743917614483	0.00263871374779588	0.0202808523136224	0.03331287839108	0.0205294517638838	0.0138341869209796	0.0143138740164323	0.00886463088115828
15.5	0.0195357665924932	0.00224549342970246	0.0023798693215796	0.0200376820959322	0.0329982674097164	0.0203014888865691	0.0136612377924118	0.0141064775790322	0.00887617827692582
15.6666666666667	0.0192784139607452	0.0020655445414618	0.00213622323763319	0.0197942976341631	0.0326854177732664	0.0200810977453216	0.013485544679692	0.0138982067941546	0.00888943203816644
15.8333333333333	0.0190272323862039	0.00189803020513455	0.00190847431938225	0.0195501828358586	0.0323746461573703	0.0198690269668471	0.0133072261920544	0.0136894795162833	0.00890469277134495
16	0.0187816473022904	0.00174338811443238	0.00169732139025234	0.0193048216085623	0.0320662692376684	0.0196660251778514	0.013126400938733	0.0134807135999021	0.00892226108292617
16.1666666666667	0.0185410841424261	0.00160205596306698	0.00150346327366907	0.0190576978598178	0.0317606036898009	0.0194728410050401	0.0129431875289621	0.0132723268994948	0.0089424375793749
16.3333333333333	0.0183049683400322	0.00147447144475004	0.00132759879305802	0.0188082954971687	0.0314579661894081	0.0192902230751191	0.0127577045719758	0.0130647372695451	0.00896552286715597
16.5	0.0180727253285302	0.00136107225319325	0.00117042677184478	0.0185560984281587	0.0311586734121304	0.019118920014794	0.0125700706770083	0.0128583625645369	0.00899181755273417
16.6666666666667	0.0178437805413413	0.00126229608210828	0.00103264603345492	0.0183005905603312	0.030863042033608	0.0189596804507707	0.0123804044532937	0.0126536206389539	0.00902162224257432
16.8333333333333	0.0176176472792943	0.00117842239863076	0.000914727212735904	0.0180413807751751	0.030571324228409	0.0188130484623898	0.0121888356782415	0.0124508671196767	0.00905515664686505
17	0.0173941903128481	0.00110909776359208	0.000816228190222631	0.0177785778499589	0.0302835141668131	0.0186787499395312	0.0119955388019623	0.0122502087231729	0.00909231689069025
17.1666666666667	0.0171733622798694	0.00105381051124757	0.000736478657871865	0.0175124155358965	0.0299995415180277	0.0185563062247097	0.0118006994427417	0.012051689938307	0.00913291820285764
17.3333333333333	0.0169551158182247	0.00101204897585255	0.000674808307640365	0.0172431275842018	0.0297193359512603	0.0184452386604403	0.0116045032188656	0.0118553552539433	0.00917677581217494
17.5	0.0167394035657804	0.000983301491662358	0.000630546831484896	0.0169709477460884	0.0294428271357185	0.0183450685892376	0.0114071357486199	0.0116612491589464	0.00922370494744985
17.6666666666667	0.016526178160403	0.000967056392932314	0.000603023921362227	0.0166961097727703	0.0291699447406096	0.0182553173536164	0.0112087826502902	0.0114694161421806	0.00927352083749009
17.8333333333333	0.0163153922399591	0.000962802013917746	0.000591569269229119	0.0164188474154611	0.0289006184351412	0.0181755062960918	0.0110096295421625	0.0112799006925103	0.00932603871110337
18	0.0161069984423152	0.000970026688873981	0.000595512567042332	0.0161393944253747	0.0286347778885208	0.0181051567591783	0.0108098620425225	0.0110927472988	0.0093810737970974
18.1666666666667	0.0159009494053378	0.000988218752056347	0.000614183506758632	0.0158579845537249	0.0283723527699558	0.0180437900853909	0.0106096657696561	0.0109080004499141	0.0094384413242799
18.3333333333333	0.0156971977668934	0.00101686653772018	0.000646911780334787	0.0155748515517255	0.0281132727486537	0.0179909276172444	0.0104092263418489	0.0107257046347169	0.00949795652145859
18.5	0.0154956961648486	0.00105545838012079	0.000693027079727557	0.0152902291705903	0.0278574674938221	0.0179460906972536	0.0102087293773869	0.0105459043420731	0.00955943461744117
18.6666666666667	0.0152963972370698	0.00110348261351351	0.000751859096893703	0.015004351161533	0.0276048666746683	0.0179088006679333	0.0100083604945558	0.0103686440608468	0.00962269084103536
18.8333333333333	0.0150992536214235	0.00116042757215368	0.000822737523789993	0.0147174512757675	0.0273553999603999	0.0178785788717983	0.00980830531164143	0.0101939682799027	0.00968754042104887
19	0.0149042179557763	0.00122578159029662	0.000904992052373191	0.0144297632645076	0.0271089970202244	0.0178549466513634	0.00960874944692961	0.0100219214881051	0.00975379858628942
19.1666666666667	0.0147112428779947	0.00129903300219765	0.000997952374600057	0.0141415208789671	0.0268655875233492	0.0178374253491436	0.00940987851870612	0.00985254817431837	0.00982128056556472
19.3333333333333	0.0145202810259452	0.00137967014211211	0.00110094818242736	0.0138529578703597	0.0266251011389819	0.0178255363076535	0.00921187814525678	0.00968589282740701	0.00988980158768248
19.5	0.0143312850374943	0.00146718134429532	0.00121330916781186	0.0135643079898993	0.0263874675363298	0.017818800869408	0.00901493394486737	0.00952199993623543	0.00995917688145042
19.6666666666667	0.0141442075505086	0.0015610549430026	0.00133436502271032	0.0132758049887996	0.0261526163846006	0.0178167403769219	0.00881923153582371	0.00936091398966803	0.0100292216756762
19.8333333333333	0.0139590012028545	0.0016607792724893	0.0014634454390795	0.0129876826182744	0.0259204773530016	0.0178188761727101	0.0086249565364116	0.00920267947656925	0.0100997511991677
20	0.0137756186323985	0.00176584266701072	0.00159988010887618	0.0127001746295376	0.0256909801107404	0.0178247295992873	0.00843229456491683	0.00904734088580351	0.0101705806807324
20.1666666666667	0.0135940124770072	0.0018757334608222	0.0017429987240571	0.012413514773803	0.0254640543270244	0.0178338219991684	0.00824143123962522	0.00889494270623524	0.0102415253491782
20.3333333333333	0.0134141353745471	0.00198993998817908	0.00189213097657905	0.0121279368022843	0.0252396296710612	0.0178456747148681	0.00805255217882256	0.00874552942672884	0.0103124004333127
20.5	0.0132359399628847	0.00210795058333667	0.00204660655839877	0.0118436744661953	0.0250176358120582	0.0178598090889014	0.00786584300079466	0.00859914553614875	0.0103830211619437
20.6666666666667	0.0130593788798865	0.0022292535805503	0.00220575516147304	0.0115609615167499	0.0247980024192228	0.0178757464637831	0.00768148932382731	0.00845583552335939	0.0104532027638788
20.8333333333333	0.012884404763419	0.0023533373140753	0.00236890647775862	0.0112800317051617	0.0245806591617627	0.0178930081820278	0.00749967676620633	0.00831564387722518	0.0105227604679259
21	0.0127109702513488	0.002479690118167	0.00253539019921227	0.0110011187826447	0.0243655357088852	0.0179111155861505	0.0073205909462175	0.00817861508661054	0.0105915095028925
21.1666666666667	0.0125390279815423	0.00260780032708073	0.00270453601779075	0.0107244565004127	0.0241525617297978	0.017929590018666	0.00714441748214665	0.00804479364037991	0.0106592650975864
21.3333333333333	0.0123685305918661	0.00273715627507181	0.00287567362545083	0.0104502786096793	0.0239416668937081	0.0179479528220891	0.00697134199227956	0.00791422402739769	0.0107258424808154
21.5	0.0121994307201867	0.00286724629639556	0.00304813271414927	0.0101788188616585	0.0237327808698235	0.0179657253389347	0.00680155009490204	0.00778695073652831	0.0107910568813871
21.6666666666667	0.0120316810043706	0.00299755872530733	0.00322124297584284	0.00991031100756393	0.0235258333273514	0.0179824289117174	0.0066352274082999	0.0076630182566362	0.0108547235281093
21.8333333333333	0.0118652340822842	0.00312758189606243	0.00339433410248831	0.00964498879860949	0.0233207539354995	0.0179975848829522	0.00647255955075893	0.00754247107658577	0.0109166576497896
22	0.0117000425917942	0.00325680414291619	0.00356673578604242	0.00938308598600896	0.0231174723634751	0.0180107145951539	0.00631373214056494	0.00742535368524146	0.0109766744752358
22.1666666666667	0.0115360591707671	0.00338471380012394	0.00373777771846196	0.00912483632097612	0.0229159182804858	0.0180213393908373	0.00615893079600373	0.00731171057146767	0.0110345892332555
22.3333333333333	0.0113732364570693	0.00351079920194102	0.00390678959170367	0.00887047355472478	0.0227160213557389	0.0180289806125172	0.00600834113536109	0.00720158622412884	0.0110902171526566
22.5	0.0112115270885673	0.00363454868262273	0.00407310109772433	0.00862023143846873	0.0225177112584421	0.0180331596027084	0.00586214877692285	0.00709502513208939	0.0111433734622467
22.6666666666667	0.0110508837031277	0.00375545057642441	0.0042360419284807	0.00837434372342176	0.0223209176578028	0.0180333977039257	0.00572053933897479	0.00699207178421374	0.0111938733908336
22.8333333333333	0.0108912589386171	0.0038729932176014	0.00439494177592954	0.00813304416079768	0.0221255702230285	0.018029216258684	0.00558369843980272	0.0068927706693663	0.0112415321672249
23	0.0107326054329018	0.00398666494040901	0.00454913033202762	0.00789656650181027	0.0219315986233266	0.0180201366094981	0.00545181169769244	0.00679716627641152	0.0112861650202283
23.1666666666667	0.0105748758238485	0.00409595407910258	0.0046979372887317	0.00766514449767335	0.0217389325279047	0.0180056800988828	0.00532506473092975	0.0067053030942138	0.0113275871786516
23.3333333333333	0.0104180227493236	0.00420034896793743	0.00484069233799854	0.00743901189960069	0.0215475016059702	0.0179853680693529	0.00520364315780046	0.00661722561163757	0.0113656138713025
23.5	0.0102619988471936	0.00429933794116889	0.00497672517178492	0.00721840245880609	0.0213572355267306	0.0179587218634232	0.00508773259659037	0.00653297831754726	0.0114000603269887
23.6666666666667	0.0101067567553251	0.00439240933305228	0.00510536548204758	0.00700354992650337	0.0211680639593935	0.0179252628236086	0.00497751866558529	0.00645260570080728	0.0114307417745179
23.8333333333333	0.00995224911158459	0.00447905147784294	0.00522594296074329	0.0067946880539063	0.0209799165731661	0.0178845122924239	0.004873186983071	0.00637615225028205	0.0114574734426979
24	0.00979842855383857	0.00455875270979619	0.00533778729982883	0.0065920505922287	0.0207927230372562	0.0178359916123838	0.00477492316733332	0.00630366245483601	0.0114800705603362
24.1666666666667	0.00964524771995356	0.00463100136316735	0.00544022819126095	0.00639587129268434	0.0206064130208711	0.0177792221260033	0.00468291283665805	0.00623518080333357	0.0114983483562408
24.3333333333333	0.00949265924779606	0.00469528577221177	0.00553259532699642	0.00620638390648704	0.0204209161932183	0.0177137251757971	0.00459734160933098	0.00617075178463916	0.0115121220592191
24.5	0.0093406157752326	0.00475109427118476	0.005614218398992	0.00602382218485057	0.0202361622235054	0.01763902210428	0.00451839510363793	0.00611041988761719	0.0115212068980791
24.6666666666667	0.00918906994012968	0.00479791519434164	0.00568442709920445	0.00584841987898876	0.0200520807809397	0.0175546342539669	0.0044462589378647	0.0060542296011321	0.0115254181016284
24.8333333333333	0.00903797438035383	0.00483523687593776	0.00574255111959054	0.00568041074011538	0.0198686015347288	0.0174600829673725	0.00438111873029708	0.00600222541404829	0.0115245708986746
25	0.00888728173377155	0.00486254765022843	0.00578792015210703	0.00552002851944423	0.0196856541540802	0.0173548895870118	0.00432316009922089	0.00595445181523021	0.0115184805180256
25.1666666666667	0.00873696663208977	0.00487948230307336	0.00582005279194013	0.00536743666611327	0.0195032021146121	0.0172387433341929	0.00427249569281274	0.00591092114065938	0.0115070324473105
